,play_maker,player_team,Week,Zone,Yards,Long,rush_attempts,rush_touchdown,Rec_Yards,pass_touchdown,Rec,Tgt
1447,J.Goff,LA,15,Inside the 5,3,3,1,0.0,,,,
1448,J.Goff,LA,15,Red Zone,0,0,1,0.0,,,,
1449,J.Goff,LA,16,Other,10,5,3,0.0,,,,
1450,J.Goff,LA,16,Red Zone,2,2,1,0.0,,,,
1451,J.Goff,LA,17,Other,5,5,1,0.0,,,,
1452,J.Gordon,NE,3,Other,1,1,1,0.0,152.0,0.0,10.0,18.0
1453,J.Grant,MIA,2,Other,-4,-4,1,0.0,44.0,0.0,6.0,14.0
1454,J.Grant,MIA,3,Other,4,4,1,0.0,54.0,0.0,8.0,14.0
1455,J.Grant,MIA,4,Red Zone,-2,-2,1,0.0,,,,
1456,J.Grant,MIA,11,Red Zone,7,7,1,1.0,22.0,0.0,2.0,2.0
1457,J.Hill,BAL,1,Other,4,5,5,0.0,,,,
1458,J.Hill,BAL,1,Red Zone,23,13,2,0.0,,,,
1459,J.Hill,BAL,2,Other,4,4,1,0.0,0.0,0.0,0.0,2.0
1460,J.Hill,BAL,3,Other,1,1,1,0.0,0.0,0.0,0.0,6.0
1461,J.Hill,BAL,4,Other,3,3,1,0.0,8.0,0.0,2.0,2.0
1462,J.Hill,BAL,4,Red Zone,5,5,1,0.0,10.0,0.0,2.0,2.0
1463,J.Hill,BAL,5,Other,7,4,2,0.0,,,,
1464,J.Hill,BAL,6,Other,31,12,5,0.0,,,,
1465,J.Hill,BAL,9,Other,5,3,2,0.0,0.0,0.0,0.0,2.0
1466,J.Hill,BAL,9,Red Zone,2,2,1,0.0,,,,
1467,J.Hill,BAL,10,Other,11,8,3,0.0,,,,
1468,J.Hill,BAL,11,Other,7,6,3,0.0,18.0,0.0,2.0,2.0
1469,J.Hill,BAL,11,Red Zone,11,9,2,0.0,,,,
1470,J.Hill,BAL,12,Other,27,11,8,0.0,,,,
1471,J.Hill,BAL,13,Other,3,3,1,0.0,,,,
1472,J.Hill,BAL,14,Other,14,9,2,0.0,,,,
1473,J.Hill,BAL,14,Red Zone,-6,-6,1,0.0,,,,
1474,J.Hill,BAL,15,Other,15,9,4,0.0,,,,
1475,J.Hill,BAL,16,Inside the 5,0,0,1,0.0,,,,
1476,J.Hill,BAL,16,Other,1,1,1,0.0,64.0,0.0,6.0,8.0
1477,J.Hill,BAL,16,Red Zone,18,18,1,1.0,,,,
1478,J.Hill,BAL,17,Other,31,13,9,0.0,0.0,0.0,0.0,2.0
1479,J.Hill,BAL,17,Red Zone,8,8,1,1.0,20.0,0.0,2.0,2.0
1480,J.Hilliman,NYG,4,Inside the 5,2,2,1,0.0,,,,
1481,J.Hilliman,NYG,4,Other,26,7,8,0.0,,,,
1482,J.Hilliman,NYG,4,Red Zone,5,5,1,0.0,,,,
1483,J.Hilliman,NYG,5,Other,18,6,8,0.0,8.0,0.0,2.0,4.0
1484,J.Hilliman,NYG,5,Red Zone,2,2,1,0.0,,,,
1485,J.Hilliman,NYG,6,Other,38,10,11,0.0,-6.0,0.0,4.0,4.0
1486,J.Holton,PIT,3,Other,9,9,1,0.0,,,,
1487,J.Howard,PHI,1,Other,41,17,5,0.0,10.0,0.0,2.0,4.0
1488,J.Howard,PHI,1,Red Zone,3,3,1,0.0,12.0,0.0,2.0,2.0
1489,J.Howard,PHI,2,Other,14,5,7,0.0,16.0,0.0,2.0,2.0
1490,J.Howard,PHI,2,Red Zone,4,4,1,0.0,,,,
1491,J.Howard,PHI,3,Inside the 5,4,3,2,1.0,,,,
1492,J.Howard,PHI,3,Other,34,11,8,0.0,0.0,0.0,0.0,2.0
1493,J.Howard,PHI,3,Red Zone,-1,-1,1,0.0,,,,
1494,J.Howard,PHI,4,Inside the 5,6,3,3,2.0,,,,
1495,J.Howard,PHI,4,Other,52,19,9,0.0,16.0,0.0,4.0,6.0
1496,J.Howard,PHI,4,Red Zone,29,16,3,0.0,40.0,2.0,2.0,2.0
1497,J.Howard,PHI,5,Inside the 5,1,1,1,1.0,,,,
1498,J.Howard,PHI,5,Other,56,15,10,0.0,,,,
1499,J.Howard,PHI,5,Red Zone,5,5,2,0.0,,,,
1500,J.Howard,PHI,6,Inside the 5,1,1,1,0.0,,,,
1501,J.Howard,PHI,6,Other,48,12,12,0.0,,,,
1502,J.Howard,PHI,7,Other,47,16,10,0.0,12.0,0.0,4.0,4.0
1503,J.Howard,PHI,7,Red Zone,3,3,1,0.0,,,,
1504,J.Howard,PHI,8,Inside the 5,3,3,2,1.0,,,,
1505,J.Howard,PHI,8,Other,83,20,20,0.0,30.0,0.0,2.0,4.0
1506,J.Howard,PHI,8,Red Zone,10,10,1,0.0,,,,
1507,J.Howard,PHI,9,Inside the 5,2,2,1,0.0,,,,
1508,J.Howard,PHI,9,Other,64,17,16,0.0,2.0,0.0,2.0,2.0
1509,J.Howard,PHI,9,Red Zone,16,13,2,1.0,,,,
1510,J.Jackson,LAC,1,Other,54,24,4,0.0,8.0,0.0,2.0,4.0
1511,J.Jackson,LAC,1,Red Zone,3,3,2,0.0,0.0,0.0,0.0,2.0
1512,J.Jackson,LAC,2,Other,57,40,5,0.0,10.0,0.0,2.0,2.0
1513,J.Jackson,LAC,2,Red Zone,2,6,2,0.0,,,,
1514,J.Jackson,LAC,3,Other,26,10,5,0.0,4.0,0.0,6.0,6.0
1515,J.Jackson,LAC,9,Other,7,6,2,0.0,,,,
1516,J.Jackson,LAC,14,Other,25,14,3,0.0,,,,
1517,J.Jackson,LAC,15,Other,11,5,4,0.0,4.0,0.0,4.0,4.0
1518,J.Jackson,LAC,15,Red Zone,4,4,1,0.0,,,,
1519,J.Jackson,LAC,17,Other,11,11,1,0.0,,,,
1520,J.Jacobs,OAK,1,Inside the 5,6,4,2,2.0,,,,
1521,J.Jacobs,OAK,1,Other,61,13,15,0.0,56.0,0.0,2.0,2.0
1522,J.Jacobs,OAK,1,Red Zone,18,6,6,0.0,,,,
1523,J.Jacobs,OAK,2,Other,84,51,8,0.0,,,,
1524,J.Jacobs,OAK,2,Red Zone,15,8,4,0.0,,,,
1525,J.Jacobs,OAK,3,Other,44,18,10,0.0,0.0,0.0,0.0,4.0
1526,J.Jacobs,OAK,4,Other,79,16,17,0.0,58.0,0.0,4.0,4.0
1527,J.Jacobs,OAK,5,Inside the 5,2,2,1,1.0,,,,
1528,J.Jacobs,OAK,5,Other,106,21,23,0.0,40.0,0.0,6.0,6.0
1529,J.Jacobs,OAK,5,Red Zone,15,12,2,1.0,,,,
1530,J.Jacobs,OAK,7,Inside the 5,2,1,3,0.0,,,,
1531,J.Jacobs,OAK,7,Other,115,42,15,0.0,12.0,0.0,4.0,4.0
1532,J.Jacobs,OAK,7,Red Zone,7,3,3,0.0,8.0,0.0,2.0,2.0
1533,J.Jacobs,OAK,8,Other,68,23,14,0.0,30.0,0.0,4.0,4.0
1534,J.Jacobs,OAK,8,Red Zone,-2,-2,1,0.0,,,,
1535,J.Jacobs,OAK,9,Inside the 5,10,3,4,2.0,,,,
1536,J.Jacobs,OAK,9,Other,98,17,20,0.0,0.0,0.0,0.0,2.0
1537,J.Jacobs,OAK,9,Red Zone,12,9,4,0.0,0.0,0.0,0.0,2.0
1538,J.Jacobs,OAK,10,Other,40,6,13,0.0,60.0,0.0,6.0,10.0
1539,J.Jacobs,OAK,10,Red Zone,31,18,3,1.0,,,,
1540,J.Jacobs,OAK,11,Inside the 5,-1,0,2,0.0,,,,
1541,J.Jacobs,OAK,11,Other,95,21,17,0.0,18.0,0.0,4.0,4.0
1542,J.Jacobs,OAK,11,Red Zone,18,8,4,0.0,6.0,0.0,2.0,2.0
1543,J.Jacobs,OAK,12,Other,34,15,10,0.0,4.0,0.0,2.0,2.0
1544,J.Jacobs,OAK,13,Other,111,35,16,0.0,,,,
1545,J.Jacobs,OAK,13,Red Zone,-7,-7,1,0.0,,,,
1546,J.Jacobs,OAK,15,Other,81,9,22,0.0,40.0,0.0,4.0,6.0
1547,J.Jacobs,OAK,15,Red Zone,8,5,2,0.0,,,,
1548,J.Jones,ATL,4,Other,1,1,1,0.0,104.0,0.0,8.0,14.0
1549,J.Jones,ATL,11,Other,-4,-4,1,0.0,172.0,0.0,10.0,12.0
1550,J.Kelly,LA,7,Other,9,6,3,0.0,,,,
1551,J.Landry,CLE,1,Other,10,10,1,0.0,134.0,0.0,8.0,14.0
1552,J.McKissic,DET,2,Other,2,4,2,0.0,,,,
1553,J.McKissic,DET,3,Other,44,44,1,0.0,,,,
1554,J.McKissic,DET,4,Other,31,26,3,0.0,22.0,0.0,2.0,4.0
1555,J.McKissic,DET,4,Red Zone,-1,-1,1,0.0,,,,
1556,J.McKissic,DET,6,Other,4,2,3,0.0,14.0,0.0,4.0,6.0
1557,J.McKissic,DET,7,Other,29,14,5,0.0,62.0,0.0,4.0,6.0
1558,J.McKissic,DET,8,Other,-1,-1,1,0.0,4.0,0.0,4.0,6.0
1559,J.McKissic,DET,9,Other,21,13,2,0.0,80.0,2.0,6.0,6.0
1560,J.McKissic,DET,9,Red Zone,11,11,2,0.0,,,,
1561,J.McKissic,DET,10,Other,36,9,10,0.0,38.0,0.0,10.0,14.0
1562,J.McKissic,DET,11,Other,13,6,3,0.0,80.0,0.0,6.0,8.0
1563,J.McKissic,DET,12,Other,3,3,1,0.0,34.0,0.0,4.0,4.0
1564,J.McKissic,DET,13,Inside the 5,0,0,1,0.0,,,,
1565,J.McKissic,DET,13,Red Zone,9,9,1,0.0,,,,
1566,J.McKissic,DET,14,Other,2,2,1,0.0,26.0,0.0,6.0,6.0
1567,J.McKissic,DET,15,Other,2,2,1,0.0,14.0,0.0,4.0,6.0
1568,J.Mixon,CIN,1,Other,7,6,4,0.0,14.0,0.0,4.0,6.0
1569,J.Mixon,CIN,1,Red Zone,3,2,2,0.0,,,,
1570,J.Mixon,CIN,2,Inside the 5,4,2,3,0.0,,,,
1571,J.Mixon,CIN,2,Other,13,9,8,0.0,20.0,0.0,6.0,10.0
1572,J.Mixon,CIN,3,Other,47,14,13,0.0,66.0,0.0,2.0,2.0
1573,J.Mixon,CIN,3,Red Zone,13,12,2,0.0,,,,
1574,J.Mixon,CIN,4,Other,59,15,14,0.0,4.0,0.0,6.0,8.0
1575,J.Mixon,CIN,4,Red Zone,3,3,1,0.0,-2.0,0.0,2.0,2.0
1576,J.Mixon,CIN,5,Inside the 5,-1,-1,1,0.0,,,,
1577,J.Mixon,CIN,5,Other,90,18,17,0.0,32.0,0.0,2.0,2.0
1578,J.Mixon,CIN,5,Red Zone,4,4,1,0.0,,,,
1579,J.Mixon,CIN,6,Inside the 5,0,0,1,0.0,,,,
1580,J.Mixon,CIN,6,Other,10,3,7,0.0,58.0,0.0,4.0,6.0
1581,J.Mixon,CIN,7,Inside the 5,-1,-1,1,0.0,4.0,2.0,2.0,2.0
1582,J.Mixon,CIN,7,Other,3,4,9,0.0,0.0,0.0,0.0,2.0
1583,J.Mixon,CIN,8,Inside the 5,2,2,1,0.0,2.0,2.0,2.0,2.0
1584,J.Mixon,CIN,8,Other,60,13,15,0.0,20.0,0.0,6.0,6.0
1585,J.Mixon,CIN,8,Red Zone,4,4,1,0.0,,,,
1586,J.Mixon,CIN,10,Inside the 5,-2,-2,1,0.0,,,,
1587,J.Mixon,CIN,10,Other,109,15,26,0.0,74.0,0.0,4.0,6.0
1588,J.Mixon,CIN,10,Red Zone,7,3,3,0.0,,,,
1589,J.Mixon,CIN,11,Inside the 5,3,3,1,1.0,,,,
1590,J.Mixon,CIN,11,Other,82,30,13,0.0,34.0,0.0,2.0,6.0
1591,J.Mixon,CIN,11,Red Zone,1,1,1,0.0,,,,
1592,J.Mixon,CIN,12,Other,76,14,17,0.0,,,,
1593,J.Mixon,CIN,12,Red Zone,3,3,1,0.0,,,,
1594,J.Mixon,CIN,13,Inside the 5,5,5,1,1.0,,,,
1595,J.Mixon,CIN,13,Other,39,9,18,0.0,36.0,0.0,4.0,4.0
1596,J.Mixon,CIN,14,Inside the 5,2,1,2,1.0,,,,
1597,J.Mixon,CIN,14,Other,128,26,17,0.0,66.0,0.0,4.0,6.0
1598,J.Mixon,CIN,14,Red Zone,16,7,4,0.0,14.0,0.0,2.0,2.0
1599,J.Mixon,CIN,15,Other,130,29,23,0.0,40.0,0.0,6.0,6.0
1600,J.Mixon,CIN,15,Red Zone,6,4,2,0.0,,,,
1601,J.Mixon,CIN,16,Inside the 5,2,2,3,0.0,,,,
1602,J.Mixon,CIN,16,Other,37,9,16,0.0,46.0,0.0,4.0,4.0
1603,J.Mixon,CIN,16,Red Zone,11,8,2,0.0,,,,
1604,J.Mixon,CIN,17,Inside the 5,5,3,3,2.0,,,,
1605,J.Mixon,CIN,17,Other,148,41,20,0.0,28.0,0.0,2.0,2.0
1606,J.Mixon,CIN,17,Red Zone,9,5,3,0.0,,,,
1607,J.Reynolds,LA,8,Other,-1,-1,1,0.0,146.0,2.0,6.0,14.0
1608,J.Reynolds,LA,11,Other,-5,-5,1,0.0,110.0,0.0,6.0,12.0
1609,J.Reynolds,LA,14,Other,29,12,3,0.0,,,,
1610,J.Richard,OAK,1,Other,3,3,1,0.0,,,,
1611,J.Richard,OAK,2,Other,3,3,2,0.0,4.0,0.0,4.0,6.0
1612,J.Richard,OAK,3,Other,15,11,2,0.0,28.0,0.0,6.0,6.0
1613,J.Richard,OAK,4,Other,17,13,4,0.0,2.0,0.0,2.0,2.0
1614,J.Richard,OAK,5,Other,9,9,1,0.0,36.0,0.0,4.0,4.0
1615,J.Richard,OAK,5,Red Zone,5,5,1,0.0,,,,
1616,J.Richard,OAK,7,Other,2,4,2,0.0,10.0,0.0,2.0,2.0
1617,J.Richard,OAK,8,Other,3,3,1,0.0,48.0,0.0,4.0,6.0
1618,J.Richard,OAK,9,Other,12,7,2,0.0,112.0,0.0,6.0,8.0
1619,J.Richard,OAK,10,Other,0,0,2,0.0,86.0,0.0,8.0,8.0
1620,J.Richard,OAK,11,Other,0,4,2,0.0,14.0,0.0,2.0,2.0
1621,J.Richard,OAK,12,Other,4,5,2,0.0,94.0,0.0,12.0,14.0
1622,J.Richard,OAK,13,Other,2,2,1,0.0,12.0,0.0,2.0,4.0
1623,J.Richard,OAK,14,Other,28,10,7,0.0,36.0,0.0,4.0,6.0
1624,J.Richard,OAK,15,Other,11,11,1,0.0,50.0,0.0,4.0,4.0
1625,J.Richard,OAK,16,Other,9,5,4,0.0,18.0,0.0,4.0,4.0
1626,J.Richard,OAK,16,Red Zone,2,2,1,0.0,18.0,0.0,4.0,4.0
1627,J.Richard,OAK,17,Other,20,9,3,0.0,78.0,0.0,4.0,4.0
1628,J.Rosen,MIA,3,Other,13,6,3,0.0,,,,
1629,J.Ross III,CIN,16,Other,6,5,2,0.0,154.0,0.0,10.0,24.0
1630,J.Ross III,CIN,17,Other,-2,-2,1,0.0,84.0,0.0,4.0,10.0
1631,J.Samuels,PIT,1,Other,4,2,2,0.0,4.0,0.0,2.0,4.0
1632,J.Samuels,PIT,2,Other,7,7,1,0.0,26.0,0.0,2.0,2.0
1633,J.Samuels,PIT,2,Red Zone,11,7,2,0.0,,,,
1634,J.Samuels,PIT,4,Inside the 5,2,2,1,1.0,,,,
1635,J.Samuels,PIT,4,Other,29,13,8,0.0,114.0,0.0,16.0,16.0
1636,J.Samuels,PIT,4,Red Zone,-5,-5,1,0.0,,,,
1637,J.Samuels,PIT,5,Other,7,6,2,0.0,26.0,0.0,4.0,6.0
1638,J.Samuels,PIT,5,Red Zone,-5,-5,1,0.0,-4.0,0.0,2.0,2.0
1639,J.Samuels,PIT,9,Inside the 5,3,3,1,0.0,,,,
1640,J.Samuels,PIT,9,Other,5,6,4,0.0,124.0,0.0,20.0,20.0
1641,J.Samuels,PIT,9,Red Zone,2,3,3,0.0,22.0,0.0,6.0,6.0
1642,J.Samuels,PIT,10,Inside the 5,2,2,1,0.0,,,,
1643,J.Samuels,PIT,10,Other,27,8,13,0.0,22.0,0.0,6.0,12.0
1644,J.Samuels,PIT,11,Other,26,11,5,0.0,32.0,0.0,8.0,10.0
1645,J.Samuels,PIT,12,Other,6,4,2,0.0,52.0,0.0,6.0,6.0
1646,J.Samuels,PIT,13,Other,32,8,7,0.0,44.0,0.0,4.0,4.0
1647,J.Samuels,PIT,14,Other,15,9,6,0.0,36.0,0.0,2.0,2.0
1648,J.Samuels,PIT,14,Red Zone,1,1,1,0.0,0.0,0.0,2.0,2.0
1649,J.Samuels,PIT,15,Other,-1,2,2,0.0,10.0,0.0,2.0,2.0
1650,J.Samuels,PIT,16,Other,7,6,3,0.0,64.0,0.0,8.0,10.0
1651,J.Scarlett,CAR,8,Other,9,6,4,0.0,,,,
1652,J.Smith,TEN,1,Other,10,10,1,0.0,14.0,0.0,2.0,2.0
1653,J.Smith,TEN,12,Red Zone,4,4,1,0.0,,,,
1654,J.Smith,TEN,15,Other,57,57,1,0.0,120.0,0.0,10.0,10.0
1655,J.Smith,TEN,17,Other,7,7,1,0.0,,,,
1656,J.White,NE,1,Other,26,9,4,0.0,108.0,0.0,8.0,12.0
1657,J.White,NE,2,Other,10,5,3,0.0,6.0,0.0,2.0,4.0
1658,J.White,NE,4,Other,1,1,1,0.0,120.0,0.0,14.0,18.0
1659,J.White,NE,5,Other,26,7,6,0.0,84.0,0.0,10.0,14.0
1660,J.White,NE,6,Other,-1,1,2,0.0,66.0,0.0,12.0,12.0
1661,J.White,NE,7,Inside the 5,3,3,1,0.0,,,,
1662,J.White,NE,7,Other,-1,0,2,0.0,82.0,0.0,8.0,10.0
1663,J.White,NE,7,Red Zone,-2,0,2,0.0,36.0,0.0,6.0,6.0
1664,J.White,NE,8,Other,4,3,2,0.0,144.0,0.0,6.0,8.0
1665,J.White,NE,9,Inside the 5,5,4,2,1.0,,,,
1666,J.White,NE,9,Other,21,8,4,0.0,60.0,0.0,2.0,4.0
1667,J.White,NE,9,Red Zone,12,6,3,0.0,32.0,0.0,2.0,2.0
1668,J.White,NE,11,Inside the 5,2,2,1,0.0,0.0,0.0,0.0,2.0
1669,J.White,NE,11,Other,21,9,4,0.0,32.0,0.0,8.0,12.0
1670,J.White,NE,11,Red Zone,-1,-1,1,0.0,,,,
1671,J.White,NE,12,Other,5,3,2,0.0,0.0,0.0,0.0,4.0
1672,J.White,NE,13,Other,75,32,13,0.0,150.0,0.0,12.0,16.0
1673,J.White,NE,13,Red Zone,4,4,1,0.0,46.0,4.0,4.0,6.0
1674,J.White,NE,14,Inside the 5,-2,0,2,0.0,,,,
1675,J.White,NE,14,Other,26,19,4,0.0,58.0,0.0,8.0,12.0
1676,J.White,NE,14,Red Zone,9,9,1,0.0,-4.0,0.0,2.0,2.0
1677,J.White,NE,15,Other,13,13,3,0.0,98.0,2.0,6.0,8.0
1678,J.White,NE,16,Inside the 5,0,0,1,0.0,,,,
1679,J.White,NE,16,Other,5,4,2,0.0,48.0,0.0,8.0,10.0
1680,J.White,NE,17,Other,4,7,2,0.0,40.0,0.0,4.0,4.0
1681,J.Wilkins,IND,2,Other,82,55,5,0.0,8.0,0.0,2.0,2.0
1682,J.Wilkins,IND,3,Other,-2,0,3,0.0,,,,
1683,J.Wilkins,IND,4,Other,11,6,3,0.0,22.0,0.0,2.0,2.0
1684,J.Wilkins,IND,4,Red Zone,6,6,1,0.0,,,,
1685,J.Wilkins,IND,5,Inside the 5,-7,1,2,0.0,,,,
1686,J.Wilkins,IND,5,Other,17,9,3,0.0,,,,
1687,J.Wilkins,IND,5,Red Zone,18,10,2,0.0,,,,
1688,J.Wilkins,IND,7,Other,0,0,1,0.0,12.0,0.0,2.0,2.0
1689,J.Wilkins,IND,7,Red Zone,9,9,1,0.0,,,,
1690,J.Wilkins,IND,8,Other,5,4,2,0.0,,,,
1691,J.Wilkins,IND,9,Other,6,6,1,0.0,12.0,0.0,2.0,2.0
1692,J.Wilkins,IND,10,Other,20,11,3,0.0,,,,
1693,J.Wilkins,IND,13,Other,47,15,11,0.0,18.0,0.0,4.0,6.0
1694,J.Wilkins,IND,14,Other,1,1,1,0.0,,,,
1695,J.Wilkins,IND,15,Inside the 5,1,1,1,1.0,,,,
1696,J.Wilkins,IND,15,Other,5,5,1,0.0,14.0,0.0,2.0,6.0
1697,J.Wilkins,IND,15,Red Zone,4,4,1,0.0,,,,
1698,J.Wilkins,IND,16,Inside the 5,1,1,2,1.0,,,,
1699,J.Wilkins,IND,16,Other,80,38,6,0.0,,,,
1700,J.Wilkins,IND,16,Red Zone,3,3,1,0.0,,,,
1701,J.Williams,GB,1,Other,0,5,5,0.0,30.0,0.0,4.0,4.0
1702,J.Williams,GB,2,Other,28,10,9,0.0,-4.0,0.0,4.0,6.0
1703,J.Williams,GB,3,Other,59,12,12,0.0,54.0,0.0,4.0,4.0
1704,J.Williams,GB,6,Other,84,45,10,0.0,54.0,0.0,6.0,6.0
1705,J.Williams,GB,6,Red Zone,20,8,4,0.0,0.0,0.0,0.0,2.0
1706,J.Williams,GB,7,Other,5,3,3,0.0,48.0,0.0,6.0,8.0
1707,J.Williams,GB,8,Inside the 5,1,1,1,1.0,6.0,2.0,2.0,2.0
1708,J.Williams,GB,8,Other,21,14,6,0.0,22.0,0.0,4.0,4.0
1709,J.Williams,GB,9,Other,10,5,2,0.0,44.0,0.0,8.0,8.0
1710,J.Williams,GB,10,Inside the 5,-3,-3,1,0.0,,,,
1711,J.Williams,GB,10,Other,59,16,9,0.0,0.0,0.0,0.0,2.0
1712,J.Williams,GB,10,Red Zone,7,4,3,0.0,,,,
1713,J.Williams,GB,12,Other,44,12,10,0.0,70.0,0.0,14.0,16.0
1714,J.Williams,GB,12,Red Zone,1,1,1,0.0,,,,
1715,J.Williams,GB,13,Other,39,9,9,0.0,52.0,0.0,8.0,8.0
1716,J.Williams,GB,13,Red Zone,2,2,1,0.0,,,,
1717,J.Williams,GB,14,Other,20,7,5,0.0,0.0,0.0,0.0,2.0
1718,J.Williams,GB,14,Red Zone,4,3,2,0.0,,,,
1719,J.Williams,GB,15,Other,26,6,8,0.0,14.0,0.0,2.0,2.0
1720,J.Williams,GB,16,Other,33,8,6,0.0,22.0,0.0,2.0,2.0
1721,J.Williams,IND,10,Red Zone,1,4,2,0.0,,,,
1722,J.Williams,IND,11,Inside the 5,1,1,1,0.0,,,,
1723,J.Williams,IND,11,Other,107,48,9,0.0,62.0,0.0,2.0,2.0
1724,J.Williams,IND,11,Red Zone,8,6,3,0.0,,,,
1725,J.Williams,IND,12,Other,89,12,24,0.0,34.0,0.0,6.0,6.0
1726,J.Williams,IND,12,Red Zone,15,13,2,1.0,,,,
1727,J.Williams,IND,13,Other,14,10,8,0.0,22.0,0.0,2.0,2.0
1728,J.Wilson,SF,2,Inside the 5,6,4,2,2.0,,,,
1729,J.Wilson,SF,2,Other,21,14,5,0.0,,,,
1730,J.Wilson,SF,2,Red Zone,7,9,3,0.0,,,,
1731,J.Wilson,SF,3,Inside the 5,5,4,3,2.0,,,,
1732,J.Wilson,SF,3,Red Zone,13,5,5,0.0,,,,
1733,J.Wilson,SF,7,Other,16,6,4,0.0,,,,
1734,J.Wilson,SF,7,Red Zone,4,4,1,0.0,,,,
1735,J.Wilson,SF,8,Inside the 5,2,2,1,0.0,,,,
1736,J.Wilson,SF,8,Red Zone,4,4,1,0.0,,,,
1737,J.Wilson,SF,12,Other,27,25,2,0.0,,,,
1738,J.Winston,TB,1,Other,10,5,3,0.0,,,,
1739,J.Winston,TB,1,Red Zone,4,4,1,0.0,,,,
1740,J.Winston,TB,2,Other,11,9,2,0.0,,,,
1741,J.Winston,TB,3,Other,3,2,2,0.0,,,,
1742,J.Winston,TB,3,Red Zone,0,2,2,0.0,,,,
1743,J.Winston,TB,5,Other,13,5,3,0.0,,,,
1744,J.Winston,TB,6,Inside the 5,2,2,1,0.0,,,,
1745,J.Winston,TB,6,Other,1,1,1,0.0,,,,
1746,J.Winston,TB,8,Other,53,20,8,0.0,,,,
1747,J.Winston,TB,9,Other,8,5,2,0.0,,,,
1748,J.Winston,TB,10,Other,40,26,3,0.0,,,,
1749,J.Winston,TB,11,Inside the 5,0,0,1,0.0,,,,
1750,J.Winston,TB,11,Other,23,23,1,0.0,,,,
1751,J.Winston,TB,12,Other,42,24,4,0.0,,,,
1752,J.Winston,TB,13,Inside the 5,0,0,3,0.0,,,,
1753,J.Winston,TB,13,Other,20,16,3,0.0,,,,
1754,J.Winston,TB,14,Inside the 5,1,1,1,1.0,,,,
1755,J.Winston,TB,14,Other,8,5,2,0.0,,,,
1756,J.Winston,TB,15,Other,4,2,2,0.0,,,,
1757,J.Winston,TB,16,Other,16,14,2,0.0,,,,
1758,J.Winston,TB,17,Inside the 5,2,2,1,0.0,,,,
1759,J.Winston,TB,17,Other,5,3,2,0.0,,,,
1760,J.Wright,CAR,9,Other,-7,-7,1,0.0,0.0,0.0,0.0,8.0
1761,Jo.Adams,NYJ,11,Other,6,3,4,0.0,,,,
1762,Jo.Adams,NYJ,12,Other,6,10,4,0.0,,,,
1763,Jos.Allen,BUF,9,Inside the 5,1,1,1,1.0,,,,
1764,Jos.Allen,BUF,9,Other,14,6,4,0.0,,,,
1765,Jos.Allen,BUF,10,Inside the 5,1,1,1,1.0,,,,
1766,Jos.Allen,BUF,10,Other,14,12,2,0.0,,,,
1767,Jos.Allen,BUF,10,Red Zone,13,10,3,1.0,,,,
1768,Jos.Allen,BUF,11,Other,49,36,5,0.0,,,,
1769,Jos.Allen,BUF,11,Red Zone,8,8,1,1.0,,,,
1770,K.Allen,CAR,3,Other,1,1,1,0.0,,,,
1771,K.Allen,CAR,5,Other,4,4,1,0.0,,,,
1772,K.Allen,CAR,6,Inside the 5,0,0,1,0.0,,,,
1773,K.Allen,CAR,6,Other,4,4,1,0.0,,,,
1774,K.Allen,CAR,9,Other,-2,-2,1,0.0,,,,
1775,K.Allen,CAR,10,Other,12,8,3,0.0,,,,
1776,K.Allen,CAR,11,Other,7,7,1,0.0,,,,
1777,K.Allen,CAR,12,Other,9,9,1,0.0,,,,
1778,K.Allen,CAR,13,Other,5,3,3,0.0,,,,
1779,K.Allen,CAR,13,Red Zone,17,17,1,1.0,,,,
1780,K.Allen,CAR,14,Inside the 5,1,1,1,1.0,,,,
1781,K.Allen,CAR,14,Other,18,8,4,0.0,,,,
1782,K.Allen,CAR,14,Red Zone,5,5,1,0.0,,,,
1783,K.Allen,CAR,15,Other,25,10,5,0.0,,,,
1784,K.Allen,CAR,17,Other,4,4,1,0.0,,,,
1785,K.Allen,CAR,17,Red Zone,1,1,1,0.0,,,,
1786,K.Allen,LAC,3,Other,3,3,1,0.0,328.0,0.0,22.0,30.0
1787,K.Allen,LAC,10,Other,18,18,1,0.0,100.0,0.0,10.0,16.0
1788,K.Allen,LAC,16,Other,-5,-5,1,0.0,106.0,0.0,8.0,16.0
1789,K.Ballage,MIA,1,Other,-1,6,5,0.0,26.0,0.0,2.0,2.0
1790,K.Ballage,MIA,2,Other,6,3,4,0.0,12.0,0.0,2.0,10.0
1791,K.Ballage,MIA,3,Inside the 5,0,0,2,0.0,,,,
1792,K.Ballage,MIA,3,Other,12,6,5,0.0,20.0,0.0,2.0,6.0
1793,K.Ballage,MIA,3,Red Zone,5,5,1,0.0,,,,
1794,K.Ballage,MIA,4,Other,7,6,2,0.0,,,,
1795,K.Ballage,MIA,6,Inside the 5,1,1,2,1.0,,,,
1796,K.Ballage,MIA,6,Other,6,6,1,0.0,,,,
1797,K.Ballage,MIA,7,Inside the 5,3,3,1,1.0,,,,
1798,K.Ballage,MIA,7,Other,2,2,1,0.0,,,,
1799,K.Ballage,MIA,7,Red Zone,2,2,1,0.0,,,,
1800,K.Ballage,MIA,8,Other,5,4,2,0.0,22.0,0.0,2.0,2.0
